id,classification,Kingdom,Phylum,Class,Order,Family,Genus
3597a2689efaf5525ce460494a8ac383,Bacteria(100);Bacillota(100);Clostridia(100);Eubacteriales(100);Lachnospiraceae(100);Lachnospiraceae_unclassified(100),Bacteria,Bacillota,Clostridia,Eubacteriales,Lachnospiraceae,Lachnospiraceae_unclassified
3d6f762d8cda1915ad93d014e391c118,Bacteria(100);Bacillota(100);Bacilli(100);Lactobacillales(100);Leuconostocaceae(100);Weissella(100),Bacteria,Bacillota,Bacilli,Lactobacillales,Leuconostocaceae,Weissella
7595e123b71bdae8a8c1c28b7405a5c0,Bacteria(100);Bacillota(99);Bacilli(98);Lactobacillales(92);Streptococcaceae(86);Streptococcaceae_unclassified(86),Bacteria,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcaceae_unclassified
87a04eba5a3dc45f9e899d8ab4c050b4,Bacteria(100);Bacteroidota(100);Bacteroidia(100);Bacteroidales(100);Porphyromonadaceae(99);Porphyromonas(99),Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas
cbc2f795edfaebaf35d10b85062b426d,Bacteria(100);Bacteroidota(100);Flavobacteriia(100);Flavobacteriales(100);Weeksellaceae(100);Bergeyella(98),Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Weeksellaceae,Bergeyella
4738a05820f1a7840410c66476953498,Bacteria(100);Bacteroidota(100);Bacteroidia(100);Bacteroidales(100);Porphyromonadaceae(100);Porphyromonas(100),Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas
d9095748835ade1b8914c5f57b6acbcf,Bacteria(100);Pseudomonadota(100);Gammaproteobacteria(100);Aeromonadales(100);Aeromonadaceae(100);Oceanisphaera(98),Bacteria,Pseudomonadota,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Oceanisphaera
1ca133f4d30ab344f11e6624e841d9cd,Bacteria(100);Spirochaetota(100);Spirochaetia(100);Spirochaetales(100);Treponemataceae(99);Treponema(99),Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Treponemataceae,Treponema
6f384c926424d43c215fbe9337d55324,Bacteria(100);Pseudomonadota(100);Alphaproteobacteria(100);Sphingomonadales(100);Sphingomonadaceae(100);Sphingomonas(97),Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas
f4eefbd4edf2a372131825289fffcca6,Bacteria(100);Bacillota(100);Clostridia(100);Eubacteriales(100);Oscillospiraceae(100);Intestinimonas(98),Bacteria,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Intestinimonas
9f4cdae8a020a8d9c4f54e5abf5a5769,Bacteria(100);Deinococcota(81);Deinococci(81);Deinococcales(80);Deinococcaceae(80);Deinococcaceae_unclassified(80),Bacteria,Deinococcota,Deinococci,Deinococcales,Deinococcaceae,Deinococcaceae_unclassified
752621a2dcf600f86357e9c2fa1fc985,Bacteria(100);Bacteroidota(97);Bacteroidia(94);Bacteroidales(94);Porphyromonadaceae(94);Porphyromonas(94),Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas
6ffdeb862aed8aedda8a8624fa960c57,Bacteria(100);Bacillota(100);Clostridia(100);Eubacteriales(100);Peptostreptococcaceae(100);Peptostreptococcus(100),Bacteria,Bacillota,Clostridia,Eubacteriales,Peptostreptococcaceae,Peptostreptococcus
faf2bd479f04891ef2afba2f407749ac,Bacteria(100);Bacteroidota(100);Bacteroidia(100);Bacteroidales(100);Prevotellaceae(100);Prevotella(86),Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella
5ed23cabf504db9af85bce57e9008ea2,Bacteria(100);Cyanobacteriota(100);Chloroplast(100);Chloroplast_incertae_sedis(100);Chloroplast(100);Streptophyta(100),Bacteria,Cyanobacteriota,Chloroplast,Chloroplast_incertae_sedis,Chloroplast,Streptophyta
7cd67e7e02db4db794fd67ab72755f8b,Bacteria(100);Pseudomonadota(100);Alphaproteobacteria(100);Sphingomonadales(98);Sphingomonadales_unclassified(98);Sphingomonadales_unclassified(98),Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadales_unclassified,Sphingomonadales_unclassified
8163d49042bbad8871a7aab8527c9a97,Bacteria(100);Bacillota(100);Clostridia(100);Eubacteriales(100);Lachnospiraceae(100);Dorea(97),Bacteria,Bacillota,Clostridia,Eubacteriales,Lachnospiraceae,Dorea
31ed03e41d53de58a6348a242165c05b,Bacteria(100);Pseudomonadota(100);Gammaproteobacteria(100);Vibrionales(100);Vibrionaceae(100);Vibrio(95),Bacteria,Pseudomonadota,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio
0effb4592c11dcdd619141df770563e1,Bacteria(100);Actinomycetota(96);Thermoleophilia(96);Gaiellales(96);Gaiellaceae(96);Gaiella(96),Bacteria,Actinomycetota,Thermoleophilia,Gaiellales,Gaiellaceae,Gaiella
458462fa1e15c439f12deec2f19af933,Bacteria(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100),Bacteria,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified
8bcc747f27b10bb3e1182fe530c7ed24,Bacteria(100);Bacillota(100);Negativicutes(100);Veillonellales(100);Veillonellaceae(100);Anaeroglobus(100),Bacteria,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Anaeroglobus
2ab2f3551b7aa27fd483fdcbaa1a0afb,Bacteria(100);Pseudomonadota(100);Alphaproteobacteria(99);Rhodospirillales(98);Acetobacteraceae(98);Roseomonas(85),Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Roseomonas
1e00822422afb942c9955cd450385a8b,Bacteria(100);Bacillota(99);Clostridia(99);Eubacteriales(99);Lachnospiraceae(99);Lachnospiraceae_unclassified(99),Bacteria,Bacillota,Clostridia,Eubacteriales,Lachnospiraceae,Lachnospiraceae_unclassified
9548347b69043c274ff7a1ce599a69ef,Bacteria(100);Pseudomonadota(100);Betaproteobacteria(100);Burkholderiales(100);Oxalobacteraceae(85);Noviherbaspirillum(84),Bacteria,Pseudomonadota,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Noviherbaspirillum
8c5f2b5fce1b357f54ed4c8c047b6845,Bacteria(100);Bacteroidota(100);Sphingobacteriia(100);Sphingobacteriales(100);Sphingobacteriaceae(100);Sphingobacteriaceae_unclassified(100),Bacteria,Bacteroidota,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,Sphingobacteriaceae_unclassified
33176e81f3e7ef2b9de1b783ff1ca33c,Bacteria(100);Bacillota(85);Clostridia(85);Eubacteriales(85);Eubacteriales_unclassified(85);Eubacteriales_unclassified(85),Bacteria,Bacillota,Clostridia,Eubacteriales,Eubacteriales_unclassified,Eubacteriales_unclassified
160029903cd9c779390f4719179aeea2,Bacteria(100);Bacillota(100);Erysipelotrichia(100);Erysipelotrichales(100);Erysipelotrichaceae(100);Holdemania(100),Bacteria,Bacillota,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Holdemania
0741ae033054073fece98b9948ec4387,Bacteria(100);Bacillota(100);Clostridia(100);Eubacteriales(100);Peptostreptococcaceae(100);Peptostreptococcaceae_unclassified(100),Bacteria,Bacillota,Clostridia,Eubacteriales,Peptostreptococcaceae,Peptostreptococcaceae_unclassified
6a9b2745a31a3e5ae16682a323c28a4d,Bacteria(100);Pseudomonadota(94);Gammaproteobacteria(91);Gammaproteobacteria_unclassified(91);Gammaproteobacteria_unclassified(91);Gammaproteobacteria_unclassified(91),Bacteria,Pseudomonadota,Gammaproteobacteria,Gammaproteobacteria_unclassified,Gammaproteobacteria_unclassified,Gammaproteobacteria_unclassified
7fa8f515ee1ac5cb8b529b13e6a89790,Bacteria(100);Pseudomonadota(100);Gammaproteobacteria(100);Pasteurellales(100);Pasteurellaceae(100);Pasteurella(99),Bacteria,Pseudomonadota,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Pasteurella
c81e310dae79b8767597762a093082c8,Bacteria(100);Campylobacterota(100);Campylobacteria(100);Campylobacterales(100);Campylobacteraceae(98);Campylobacter(98),Bacteria,Campylobacterota,Campylobacteria,Campylobacterales,Campylobacteraceae,Campylobacter
51588a76b68ff3041e8b272256df5ae2,Bacteria(100);Synergistota(97);Synergistia(97);Synergistales(97);Synergistaceae(97);Fretibacterium(96),Bacteria,Synergistota,Synergistia,Synergistales,Synergistaceae,Fretibacterium
a3dc97e11838f1bf157aa875f2f6367d,Bacteria(100);Bacteroidota(100);Flavobacteriia(82);Flavobacteriales(82);Flavobacteriales_unclassified(82);Flavobacteriales_unclassified(82),Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriales_unclassified,Flavobacteriales_unclassified
f351326f9505ffc18da207391818c48e,Bacteria(100);Pseudomonadota(100);Alphaproteobacteria(100);Rhodobacterales(98);Paracoccaceae(88);Paracoccaceae_unclassified(88),Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Paracoccaceae,Paracoccaceae_unclassified
53dd9f9a89854c8ebdcfb105b7a26df1,Bacteria(100);Actinomycetota(100);Actinobacteria(100);Propionibacteriales(89);Propionibacteriales_unclassified(89);Propionibacteriales_unclassified(89),Bacteria,Actinomycetota,Actinobacteria,Propionibacteriales,Propionibacteriales_unclassified,Propionibacteriales_unclassified
fbf110ef5de76f86121c8504a0cb786e,Bacteria(100);Bacillota(100);Clostridia(100);Eubacteriales(100);Lachnospiraceae(100);Howardella(98),Bacteria,Bacillota,Clostridia,Eubacteriales,Lachnospiraceae,Howardella
f66effc279917d65747b7c3ef8d62432,Bacteria(100);Bacillota(92);Clostridia(91);Eubacteriales(91);Oscillospiraceae(86);Oscillospiraceae_unclassified(86),Bacteria,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Oscillospiraceae_unclassified
5c541619c0a084c6609e071895d9de55,Bacteria(100);Bacillota(99);Clostridia(99);Eubacteriales(99);Lachnospiraceae(99);Lachnospiraceae_unclassified(99),Bacteria,Bacillota,Clostridia,Eubacteriales,Lachnospiraceae,Lachnospiraceae_unclassified
9b959f65abdb6cb9adc1d6160a5384ec,Bacteria(100);Bacillota(100);Erysipelotrichia(100);Erysipelotrichales(100);Erysipelotrichaceae(100);Faecalibaculum(100),Bacteria,Bacillota,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Faecalibaculum
a826883ed572461c97a23561f7ecea3c,Bacteria(100);Bacteroidota(99);Flavobacteriia(96);Flavobacteriales(96);Flavobacteriaceae(96);Flavobacterium(94),Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium
480b52afa972e6deb75357ec39db1998,Bacteria(100);Pseudomonadota(100);Betaproteobacteria(100);Burkholderiales(100);Alcaligenaceae(100);Pusillimonas(90),Bacteria,Pseudomonadota,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Pusillimonas
c961cc0ecd0ac693e2fb7dcf7794c3e5,Bacteria(100);Bacteroidota(100);Flavobacteriia(99);Flavobacteriales(99);Flavobacteriaceae(94);Capnocytophaga(89),Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Capnocytophaga
ff8c7f94f941a0c647120d4e142db316,Bacteria(100);Bacillota(100);Negativicutes(97);Veillonellales(97);Veillonellaceae(97);Dialister(89),Bacteria,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Dialister
e6df6369108817c93a749fa640528e92,Bacteria(100);Bacteroidota(100);Cytophagia(100);Cytophagales(100);Hymenobacteraceae(100);Adhaeribacter(100),Bacteria,Bacteroidota,Cytophagia,Cytophagales,Hymenobacteraceae,Adhaeribacter
e54bcf1c8ec24811e7c355b8d82fa59e,Bacteria(100);Actinomycetota(100);Actinobacteria(100);Propionibacteriales(98);Nocardioidaceae(98);Nocardioides(98),Bacteria,Actinomycetota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides
cee164362eb3296a3d29e33f7b479d2e,Bacteria(100);Actinomycetota(100);Actinobacteria(100);Propionibacteriales(98);Nocardioidaceae(97);Marmoricola(97),Bacteria,Actinomycetota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Marmoricola
71e9ece7818452114b1e87f8145aefd5,Bacteria(100);Bacteroidota(94);Bacteroidota_unclassified(94);Bacteroidota_unclassified(94);Bacteroidota_unclassified(94);Bacteroidota_unclassified(94),Bacteria,Bacteroidota,Bacteroidota_unclassified,Bacteroidota_unclassified,Bacteroidota_unclassified,Bacteroidota_unclassified
ae4c61e598c093caa5b66b6919f02ba3,Bacteria(100);Pseudomonadota(100);Alphaproteobacteria(100);Hyphomicrobiales(99);Hyphomicrobiales_unclassified(99);Hyphomicrobiales_unclassified(99),Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Hyphomicrobiales_unclassified,Hyphomicrobiales_unclassified
a54095a893fd5abc045d162bbe20644a,Bacteria(100);Pseudomonadota(100);Betaproteobacteria(100);Burkholderiales(100);Comamonadaceae(95);Comamonadaceae_unclassified(95),Bacteria,Pseudomonadota,Betaproteobacteria,Burkholderiales,Comamonadaceae,Comamonadaceae_unclassified
3253177a44672689e4e154e842d63e35,Bacteria(100);Pseudomonadota(100);Betaproteobacteria(100);Burkholderiales(100);Oxalobacteraceae(95);Duganella(95),Bacteria,Pseudomonadota,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Duganella
45c36b8b2965484407b8b213419d4c6c,Bacteria(100);Bacillota(99);Clostridia(99);Eubacteriales(99);Peptoniphilaceae(99);Anaerococcus(99),Bacteria,Bacillota,Clostridia,Eubacteriales,Peptoniphilaceae,Anaerococcus
e9f0399c43aff643ceb1480929cf89b2,Bacteria(100);Spirochaetota(100);Spirochaetia(100);Spirochaetales(100);Treponemataceae(100);Treponema(100),Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Treponemataceae,Treponema
d985172bebaa0bbe61ff5f682d372c6e,Bacteria(100);Bacteroidota(100);Bacteroidia(100);Bacteroidales(100);Prevotellaceae(100);Segatella(100),Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Segatella
02878fe3ccc81d4c884ca5574178d6a0,Bacteria(100);Bacillota(100);Clostridia(99);Eubacteriales(99);Lachnospiraceae(99);Lachnospiraceae_unclassified(99),Bacteria,Bacillota,Clostridia,Eubacteriales,Lachnospiraceae,Lachnospiraceae_unclassified
a841dd7e2f38b26bb7bb37179b4141d5,Bacteria(100);Bacillota(98);Clostridia(98);Eubacteriales(98);Oscillospiraceae(81);Oscillospiraceae_unclassified(81),Bacteria,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Oscillospiraceae_unclassified
63145f49e7efc26729094a53d97c0cd1,Bacteria(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100),Bacteria,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified
f8fe4ee0ae3da9a1432872f5545a0d42,Bacteria(100);Pseudomonadota(100);Gammaproteobacteria(96);Pseudomonadales(95);Pseudomonadaceae(94);Pseudomonas(90),Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas
678424c0e69dd311d2b536cfd69a91a4,Bacteria(100);Mycoplasmatota(100);Mollicutes(100);Mycoplasmoidales(100);Metamycoplasmataceae(100);Metamycoplasma(100),Bacteria,Mycoplasmatota,Mollicutes,Mycoplasmoidales,Metamycoplasmataceae,Metamycoplasma
99e6b8fa779ca2689cdc55d164e593e8,Bacteria(100);Bacillota(100);Bacilli(100);Lactobacillales(100);Lactobacillaceae(100);Lactobacillus(93),Bacteria,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus
421da954b88f7175953a73ea34b933e0,Bacteria(100);Mycoplasmatota(100);Mollicutes(100);Mycoplasmoidales(100);Metamycoplasmataceae(100);Mycoplasmopsis(100),Bacteria,Mycoplasmatota,Mollicutes,Mycoplasmoidales,Metamycoplasmataceae,Mycoplasmopsis
20fb19136419ba2826c941aa152fa0eb,Bacteria(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100),Bacteria,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified
4aa8e1c58af1b89f613fe3bf2b81604e,Bacteria(98);Bacteria_unclassified(98);Bacteria_unclassified(98);Bacteria_unclassified(98);Bacteria_unclassified(98);Bacteria_unclassified(98),Bacteria,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified
816e266d71b9a9af9d3d74893dee443e,Bacteria(100);Bacteroidota(94);Bacteroidota_unclassified(94);Bacteroidota_unclassified(94);Bacteroidota_unclassified(94);Bacteroidota_unclassified(94),Bacteria,Bacteroidota,Bacteroidota_unclassified,Bacteroidota_unclassified,Bacteroidota_unclassified,Bacteroidota_unclassified
35b6dde81c92eb7f66ca9f741da3514e,Bacteria(100);Pseudomonadota(98);Gammaproteobacteria(96);Gammaproteobacteria_unclassified(96);Gammaproteobacteria_unclassified(96);Gammaproteobacteria_unclassified(96),Bacteria,Pseudomonadota,Gammaproteobacteria,Gammaproteobacteria_unclassified,Gammaproteobacteria_unclassified,Gammaproteobacteria_unclassified
9df911e407318b496425698999a1d81f,Bacteria(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100),Bacteria,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified
b815913c61abb4a540babe5c3fae17e7,Bacteria(100);Bacillota(100);Clostridia(100);Eubacteriales(100);Lachnospiraceae(100);Blautia(100),Bacteria,Bacillota,Clostridia,Eubacteriales,Lachnospiraceae,Blautia
251eb140eb9387372897c5f7db6f954c,Bacteria(100);Pseudomonadota(98);Pseudomonadota_unclassified(98);Pseudomonadota_unclassified(98);Pseudomonadota_unclassified(98);Pseudomonadota_unclassified(98),Bacteria,Pseudomonadota,Pseudomonadota_unclassified,Pseudomonadota_unclassified,Pseudomonadota_unclassified,Pseudomonadota_unclassified
c66348656c079cbbc916b2c2832f311b,Bacteria(100);Actinomycetota(100);Actinobacteria(100);Actinomycetales(100);Actinomycetaceae(100);Varibaculum(100),Bacteria,Actinomycetota,Actinobacteria,Actinomycetales,Actinomycetaceae,Varibaculum
4ea8ed64f727e17c2ecf3616119876eb,Bacteria(100);Actinomycetota(100);Actinobacteria(100);Mycobacteriales(99);Mycobacteriaceae(99);Mycobacterium(99),Bacteria,Actinomycetota,Actinobacteria,Mycobacteriales,Mycobacteriaceae,Mycobacterium
2b6445815ec98d21dbe9640083f30d2f,Bacteria(100);Bacillota(97);Clostridia(97);Eubacteriales(97);Peptoniphilaceae(97);Anaerococcus(97),Bacteria,Bacillota,Clostridia,Eubacteriales,Peptoniphilaceae,Anaerococcus
1e1e0cca52fab68a8c7ba5256aeadd6d,Bacteria(100);Bacillota(100);Clostridia(100);Eubacteriales(100);Oscillospiraceae(100);Lawsonibacter(89),Bacteria,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Lawsonibacter
1395953fab837ed426f9b2ba24da41b1,Bacteria(100);Bacillota(98);Negativicutes(94);Selenomonadales(92);Selenomonadales_unclassified(92);Selenomonadales_unclassified(92),Bacteria,Bacillota,Negativicutes,Selenomonadales,Selenomonadales_unclassified,Selenomonadales_unclassified
94ca1389331a3a9230237844cfd545f6,Bacteria(100);Pseudomonadota(100);Gammaproteobacteria(100);Enterobacterales(100);Enterobacteriaceae(99);Enterobacter(90),Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter
15992a34ae0f42d6b5a21eeaaef674ba,Bacteria(100);Bacteroidota(99);Chitinophagia(99);Chitinophagales(99);Chitinophagaceae(99);Chitinophagaceae_unclassified(99),Bacteria,Bacteroidota,Chitinophagia,Chitinophagales,Chitinophagaceae,Chitinophagaceae_unclassified
b46e36edac9cab660cec7ee6f1a335a3,Bacteria(100);Bacillota(100);Erysipelotrichia(100);Erysipelotrichales(100);Erysipelotrichaceae(100);Holdemanella(100),Bacteria,Bacillota,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Holdemanella
2ce0fa88ec7cfdda2eeb0698cdad47e8,Bacteria(100);Bacillota(100);Clostridia(100);Eubacteriales(100);Lachnospiraceae(100);Lachnospiraceae_unclassified(100),Bacteria,Bacillota,Clostridia,Eubacteriales,Lachnospiraceae,Lachnospiraceae_unclassified
82e72255267397b777a1afd44ea22755,Bacteria(100);Bacteroidota(100);Flavobacteriia(100);Flavobacteriales(100);Flavobacteriaceae(100);Flavobacterium(99),Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium
9d17e47f8102cca1e9a0a5b0776bb85a,Bacteria(100);Bacteroidota(85);Bacteroidota_unclassified(85);Bacteroidota_unclassified(85);Bacteroidota_unclassified(85);Bacteroidota_unclassified(85),Bacteria,Bacteroidota,Bacteroidota_unclassified,Bacteroidota_unclassified,Bacteroidota_unclassified,Bacteroidota_unclassified
4851a0c86e3c1b3f3c67e88d8a38960a,Bacteria(100);Pseudomonadota(100);Gammaproteobacteria(100);Pasteurellales(100);Pasteurellaceae(100);Pasteurellaceae_unclassified(100),Bacteria,Pseudomonadota,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Pasteurellaceae_unclassified
025dd300b0ccbd9d5898969c2a1ab138,Bacteria(100);Bacteroidota(94);Bacteroidota_unclassified(94);Bacteroidota_unclassified(94);Bacteroidota_unclassified(94);Bacteroidota_unclassified(94),Bacteria,Bacteroidota,Bacteroidota_unclassified,Bacteroidota_unclassified,Bacteroidota_unclassified,Bacteroidota_unclassified
9cd30ed12a411f643a9f6c145e3b59d8,Bacteria(100);Pseudomonadota(100);Alphaproteobacteria(100);Sphingomonadales(100);Erythrobacteraceae(100);Croceibacterium(100),Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Erythrobacteraceae,Croceibacterium
831514b8b3617bed49e2a4bd9d3d6268,Bacteria(100);Bacillota(100);Clostridia(100);Eubacteriales(100);Lachnospiraceae(99);Lachnospiraceae_unclassified(99),Bacteria,Bacillota,Clostridia,Eubacteriales,Lachnospiraceae,Lachnospiraceae_unclassified
5b220f66423e4004eb3520bfae1f25d0,Bacteria(100);Fusobacteriota(100);Fusobacteriia(100);Fusobacteriales(100);Fusobacteriaceae(100);Fusobacteriaceae_unclassified(100),Bacteria,Fusobacteriota,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacteriaceae_unclassified
959a178855242ad3833af85d38ccff45,Bacteria(100);Pseudomonadota(100);Alphaproteobacteria(100);Hyphomicrobiales(100);Methylobacteriaceae(100);Microvirga(100),Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Methylobacteriaceae,Microvirga
a6e9c3caf38d8be5744751bea41aa62f,Bacteria(100);Bacteroidota(98);Cytophagia(98);Cytophagales(98);Hymenobacteraceae(95);Hymenobacter(95),Bacteria,Bacteroidota,Cytophagia,Cytophagales,Hymenobacteraceae,Hymenobacter
3f61c9eee7bfb0326d3efb8da077b0da,Bacteria(100);Actinomycetota(100);Actinobacteria(100);Actinomycetales(84);Actinomycetaceae(84);Actinomycetaceae_unclassified(84),Bacteria,Actinomycetota,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinomycetaceae_unclassified
9c6b4f83513e63a49ce33a8aeb1813ad,Bacteria(100);Bacillota(100);Clostridia(100);Eubacteriales(100);Lachnospiraceae(99);Lachnospiraceae_unclassified(99),Bacteria,Bacillota,Clostridia,Eubacteriales,Lachnospiraceae,Lachnospiraceae_unclassified
f95cdb71258ef6cc222c673ea4546caf,Bacteria(100);Bacillota(100);Clostridia(99);Eubacteriales(99);Lachnospiraceae(92);Lachnospiraceae_unclassified(92),Bacteria,Bacillota,Clostridia,Eubacteriales,Lachnospiraceae,Lachnospiraceae_unclassified
7e4d5b19d3213719048fe55dfad0da3a,Bacteria(100);Bacillota(100);Clostridia(100);Eubacteriales(100);Oscillospiraceae(100);Agathobaculum(100),Bacteria,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Agathobaculum
f8753b9f13abb306b57aedce2cf6e7d0,Bacteria(100);Bacteroidota(100);Flavobacteriia(100);Flavobacteriales(100);Weeksellaceae(100);Cloacibacterium(100),Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Weeksellaceae,Cloacibacterium
ae25381e186978a7230f03484baede7c,Bacteria(100);Pseudomonadota(100);Alphaproteobacteria(100);Rhodospirillales(100);Azospirillaceae(100);Skermanella(100),Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodospirillales,Azospirillaceae,Skermanella
0310f41e594c49368dde5c5993a7a5d0,Bacteria(100);Bacteroidota(100);Flavobacteriia(100);Flavobacteriales(100);Weeksellaceae(100);Chryseobacterium(100),Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Weeksellaceae,Chryseobacterium
de35e106a779f81d63e2e058bf18799c,Bacteria(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100),Bacteria,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified
c7312d5390945aa1e45badeeba28a998,Bacteria(100);Pseudomonadota(100);Alphaproteobacteria(100);Rhodobacterales(100);Paracoccaceae(100);Paracoccus(100),Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Paracoccaceae,Paracoccus
9584fe0b6843a9817e1c217bb65caea8,Bacteria(100);Bacillota(100);Bacilli(99);Lactobacillales(99);Lactobacillaceae(95);Lactobacillus(81),Bacteria,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus
81fad06bda8cf753d87288f1d080da88,Bacteria(99);Bacteroidota(93);Bacteroidia(80);Bacteroidales(80);Bacteroidales_unclassified(80);Bacteroidales_unclassified(80),Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidales_unclassified,Bacteroidales_unclassified
9930e78f4486e70ced513d619dae53fb,Bacteria(100);Bacteroidota(100);Flavobacteriia(100);Flavobacteriales(100);Flavobacteriaceae(99);Capnocytophaga(98),Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Capnocytophaga
5e793ed595a0793ab477b17e78421bc5,Bacteria(100);Pseudomonadota(100);Betaproteobacteria(100);Burkholderiales(100);Comamonadaceae(98);Comamonadaceae_unclassified(98),Bacteria,Pseudomonadota,Betaproteobacteria,Burkholderiales,Comamonadaceae,Comamonadaceae_unclassified
8b300bb35321f8c125cdc4c3a242bbc0,Bacteria(100);Bacteroidota(100);Chitinophagia(100);Chitinophagales(100);Chitinophagaceae(100);Flavisolibacter(96),Bacteria,Bacteroidota,Chitinophagia,Chitinophagales,Chitinophagaceae,Flavisolibacter
54fa6da8dff69b9fec4b470312d21eb9,Bacteria(100);Actinomycetota(100);Actinobacteria(100);Micrococcales(100);Micrococcaceae(98);Glutamicibacter(93),Bacteria,Actinomycetota,Actinobacteria,Micrococcales,Micrococcaceae,Glutamicibacter
